 ,Greedy,Weighted-A*,A*,Dijkstras, ,Greedy,Weighted-A*,A*,Dijkstras
Time:,0.009007930755615234,0.008221149444580078,0.008419275283813477,0.008466958999633789,Traffic:,53,53,53,53
Time:,0.07113981246948242,0.04836106300354004,0.053493499755859375,0.05281877517700195,Traffic:,62,58,54,54
Time:,0.10356688499450684,0.08104801177978516,0.09833049774169922,0.09658002853393555,Traffic:,126,84,84,84
Time:,0.126967191696167,0.10437488555908203,0.1428525447845459,0.14375615119934082,Traffic:,112,112,112,112
Time:,0.14626836776733398,0.1230459213256836,0.17419052124023438,0.1757960319519043,Traffic:,86,86,86,86
Time:,0.1821591854095459,0.1597578525543213,0.2527954578399658,0.259735107421875,Traffic:,148,139,139,139
Time:,0.30732107162475586,0.4268310070037842,0.6033895015716553,0.6356382369995117,Traffic:,436,418,403,403
Time:,0.6226129531860352,0.8384430408477783,2.0408694744110107,2.150607109069824,Traffic:,689,641,563,563
Time:,0.6428639888763428,0.8620691299438477,2.0750763416290283,2.1906321048736572,Traffic:,83,83,83,83
Time:,1.246581792831421,1.5057170391082764,3.3190414905548096,3.3989181518554688,Traffic:,359,267,228,227
Time:,1.3384406566619873,1.5917093753814697,3.4150495529174805,3.491159200668335,Traffic:,188,188,188,188
Time:,1.3853535652160645,1.6362884044647217,3.469498634338379,3.5469892024993896,Traffic:,191,191,189,189
Time:,1.4264533519744873,1.6877424716949463,3.5583667755126953,3.6346802711486816,Traffic:,201,201,201,201
Time:,1.4525213241577148,1.7133331298828125,3.611266613006592,3.701049327850342,Traffic:,107,107,104,104
Time:,1.4974615573883057,1.7584781646728516,3.7025699615478516,3.79939603805542,Traffic:,181,181,178,178
Time:,0.0016388893127441406,0.0014772415161132812,0.0013208389282226562,0.0017168521881103516,Traffic:,3,3,3,3
Time:,0.010553836822509766,0.009063243865966797,0.00818777084350586,0.008984804153442383,Traffic:,44,44,44,44
Time:,0.03707289695739746,0.049772024154663086,0.05046963691711426,0.051985979080200195,Traffic:,81,73,73,73
Time:,0.06739306449890137,0.09036898612976074,0.10530781745910645,0.10699295997619629,Traffic:,129,100,100,100
Time:,0.0914161205291748,0.125823974609375,0.15279269218444824,0.1535637378692627,Traffic:,117,117,117,117
Time:,0.11013507843017578,0.14513516426086426,0.17795944213867188,0.183701753616333,Traffic:,71,71,71,71
Time:,0.15048813819885254,0.1885972023010254,0.2627403736114502,0.2691175937652588,Traffic:,128,128,128,128
Time:,0.2763640880584717,0.3959310054779053,0.620124340057373,0.62992262840271,Traffic:,367,332,329,329
Time:,0.600226879119873,0.8977739810943604,2.203836441040039,2.256946563720703,Traffic:,706,664,631,631
Time:,0.619600772857666,0.9196479320526123,2.245333433151245,2.298250675201416,Traffic:,74,74,73,73
Time:,1.1052007675170898,1.5519397258758545,3.327636241912842,3.4166276454925537,Traffic:,320,247,207,207
Time:,1.190671682357788,1.6321825981140137,3.423816204071045,3.5131335258483887,Traffic:,169,169,169,169
Time:,1.2371957302093506,1.678431510925293,3.4798481464385986,3.571312427520752,Traffic:,192,192,191,191
Time:,1.2772207260131836,1.7258665561676025,3.5685338973999023,3.659410238265991,Traffic:,160,160,160,160
Time:,1.306992769241333,1.7504827976226807,3.6239609718322754,3.708298921585083,Traffic:,87,87,87,87
Time:,1.3523097038269043,1.7978415489196777,3.7010300159454346,3.7904486656188965,Traffic:,205,205,168,168
Time:,0.0015828609466552734,0.001482248306274414,0.0014300346374511719,0.0014951229095458984,Traffic:,20,20,20,20
Time:,0.009656667709350586,0.009099245071411133,0.008613109588623047,0.008748054504394531,Traffic:,38,38,38,38
Time:,0.03681063652038574,0.04673624038696289,0.05129098892211914,0.052301883697509766,Traffic:,72,66,57,57
Time:,0.06672954559326172,0.08978724479675293,0.10788512229919434,0.10640668869018555,Traffic:,119,117,102,102
Time:,0.09479284286499023,0.11459827423095703,0.14966344833374023,0.15665721893310547,Traffic:,111,111,111,111
Time:,0.11345386505126953,0.1362922191619873,0.17968153953552246,0.1865379810333252,Traffic:,56,56,56,56
Time:,0.15017199516296387,0.17460942268371582,0.2599506378173828,0.27138686180114746,Traffic:,120,120,118,118
Time:,0.27547287940979004,0.42376136779785156,0.6271674633026123,0.6208846569061279,Traffic:,395,359,350,351
Time:,0.6508908271789551,0.8536124229431152,2.0293166637420654,2.1254186630249023,Traffic:,640,593,561,561
Time:,0.6699416637420654,0.8758432865142822,2.0808935165405273,2.176485776901245,Traffic:,82,82,75,75
Time:,1.1537103652954102,1.4450833797454834,3.1684606075286865,3.311513662338257,Traffic:,330,233,209,210
Time:,1.2360494136810303,1.5300545692443848,3.2703826427459717,3.4080467224121094,Traffic:,191,191,191,191
Time:,1.2803006172180176,1.5764286518096924,3.3297786712646484,3.4697346687316895,Traffic:,204,204,202,202
Time:,1.3203473091125488,1.6284446716308594,3.4206814765930176,3.557734727859497,Traffic:,177,177,177,177
Time:,1.345060110092163,1.653256893157959,3.4753503799438477,3.622243881225586,Traffic:,127,127,124,124
Time:,1.3889391422271729,1.6984529495239258,3.545375347137451,3.6993248462677,Traffic:,177,177,152,152
Time:,0.0014889240264892578,0.0012390613555908203,0.0012001991271972656,0.0012600421905517578,Traffic:,11,11,11,11
Time:,0.008543014526367188,0.008363008499145508,0.008491992950439453,0.008439064025878906,Traffic:,38,38,38,38
Time:,0.06402993202209473,0.04903602600097656,0.052719831466674805,0.05361795425415039,Traffic:,70,67,62,62
Time:,0.09459686279296875,0.07918906211853027,0.08412790298461914,0.08853483200073242,Traffic:,131,84,84,84
Time:,0.1213829517364502,0.1160271167755127,0.13199996948242188,0.1347188949584961,Traffic:,113,113,113,113
Time:,0.13979172706604004,0.1352691650390625,0.16193413734436035,0.1680150032043457,Traffic:,79,79,79,79
Time:,0.17644572257995605,0.17237305641174316,0.23848414421081543,0.25000882148742676,Traffic:,133,133,133,133
Time:,0.3016386032104492,0.41494297981262207,0.5906803607940674,0.6104447841644287,Traffic:,402,377,377,380
Time:,0.6197936534881592,0.919640064239502,2.1096713542938232,2.1197619438171387,Traffic:,693,623,585,585
Time:,0.6390824317932129,0.9396178722381592,2.1508333683013916,2.159557819366455,Traffic:,81,81,76,76
Time:,1.1311414241790771,1.422523021697998,3.223325490951538,3.277409553527832,Traffic:,333,239,215,214
Time:,1.218672513961792,1.5140049457550049,3.318110466003418,3.3704214096069336,Traffic:,196,196,196,196
Time:,1.2628705501556396,1.5596957206726074,3.3754734992980957,3.425428628921509,Traffic:,200,200,198,198
Time:,1.3025517463684082,1.6117186546325684,3.4619483947753906,3.5119435787200928,Traffic:,198,172,172,171
Time:,1.3267338275909424,1.6376605033874512,3.5084292888641357,3.5643293857574463,Traffic:,96,96,96,96
Time:,1.3716797828674316,1.6842727661132812,3.597709894180298,3.653888463973999,Traffic:,186,186,186,186
Time:,0.0015120506286621094,0.0013718605041503906,0.0015218257904052734,0.0013396739959716797,Traffic:,9,9,9,9
Time:,0.010094881057739258,0.009297847747802734,0.008771896362304688,0.008855581283569336,Traffic:,64,64,64,64
Time:,0.037204742431640625,0.042886972427368164,0.054476261138916016,0.05611062049865723,Traffic:,74,68,63,63
Time:,0.06733465194702148,0.07389712333679199,0.09769034385681152,0.10089230537414551,Traffic:,141,114,114,114
Time:,0.0904386043548584,0.1018059253692627,0.1434941291809082,0.14623165130615234,Traffic:,114,114,114,114
Time:,0.10846853256225586,0.12065601348876953,0.17351007461547852,0.17632150650024414,Traffic:,61,61,61,61
Time:,0.14412260055541992,0.169586181640625,0.2693619728088379,0.26221251487731934,Traffic:,136,136,135,135
Time:,0.2688596248626709,0.36496710777282715,0.6058177947998047,0.6053166389465332,Traffic:,368,357,357,357
Time:,0.5889205932617188,0.7973201274871826,2.13128399848938,2.1152827739715576,Traffic:,692,645,624,623
Time:,0.6075255870819092,0.8219339847564697,2.181144952774048,2.1664257049560547,Traffic:,99,99,99,99
Time:,1.086674690246582,1.3683969974517822,3.1858997344970703,3.598130702972412,Traffic:,319,214,193,194
Time:,1.184898853302002,1.4811289310455322,3.2954916954040527,3.7074134349823,Traffic:,193,193,193,193
Time:,1.2350785732269287,1.54268479347229,3.364609718322754,3.7781565189361572,Traffic:,206,206,204,204
Time:,1.2802445888519287,1.5985047817230225,3.4673070907592773,3.8739025592803955,Traffic:,202,202,202,202
Time:,1.3076884746551514,1.626861572265625,3.526561975479126,3.944124698638916,Traffic:,109,100,100,100
Time:,1.3559186458587646,1.6827497482299805,3.629248857498169,4.055716514587402,Traffic:,185,185,173,173
Time:,0.0016949176788330078,0.00156402587890625,0.001644134521484375,0.00168609619140625,Traffic:,12,12,12,12
Time:,0.011406183242797852,0.011043310165405273,0.009725332260131836,0.009664058685302734,Traffic:,59,59,59,59
Time:,0.04170417785644531,0.04924130439758301,0.0600733757019043,0.06342244148254395,Traffic:,63,60,60,60
Time:,0.07568597793579102,0.09880733489990234,0.11388230323791504,0.11758756637573242,Traffic:,115,111,111,111
Time:,0.10541510581970215,0.12558436393737793,0.16303420066833496,0.17038655281066895,Traffic:,100,100,100,100
Time:,0.12688422203063965,0.1480252742767334,0.1949005126953125,0.20186161994934082,Traffic:,83,83,83,83
Time:,0.16623520851135254,0.1927330493927002,0.28572964668273926,0.29311180114746094,Traffic:,118,118,118,118
Time:,0.312192440032959,0.4596688747406006,0.6875388622283936,0.7367527484893799,Traffic:,402,382,371,371
Time:,0.7005012035369873,1.0416266918182373,2.44088077545166,2.5697479248046875,Traffic:,686,684,635,635
Time:,0.7236442565917969,1.0686347484588623,2.4769797325134277,2.606311082839966,Traffic:,67,67,67,67
Time:,1.2627112865447998,1.7143847942352295,3.588254928588867,3.7471940517425537,Traffic:,349,210,179,179
Time:,1.3488903045654297,1.7909369468688965,3.6746177673339844,3.852985143661499,Traffic:,176,176,176,176
Time:,1.3936114311218262,1.836303949356079,3.73068904876709,3.9125280380249023,Traffic:,207,207,207,207
Time:,1.4338245391845703,1.884469985961914,3.8187358379364014,4.000633955001831,Traffic:,201,201,187,187
Time:,1.458073377609253,1.9140548706054688,3.9037187099456787,4.108872890472412,Traffic:,107,107,107,107
Time:,1.5040295124053955,1.9636061191558838,3.982064723968506,4.19539475440979,Traffic:,191,191,166,167
Time:,0.0015873908996582031,0.0014150142669677734,0.0013570785522460938,0.001316070556640625,Traffic:,9,9,9,9
Time:,0.008978605270385742,0.00858306884765625,0.00849294662475586,0.008646011352539062,Traffic:,42,42,42,42
Time:,0.07152462005615234,0.04631209373474121,0.04947805404663086,0.05301499366760254,Traffic:,74,64,64,64
Time:,0.1100456714630127,0.08700132369995117,0.0965888500213623,0.14348602294921875,Traffic:,122,92,88,88
Time:,0.13823342323303223,0.11109352111816406,0.13809490203857422,0.18767714500427246,Traffic:,116,116,116,116
Time:,0.159332275390625,0.1303555965423584,0.1603868007659912,0.22441530227661133,Traffic:,54,54,54,54
Time:,0.19629931449890137,0.2080676555633545,0.24576091766357422,0.3123481273651123,Traffic:,157,157,151,151
Time:,0.34630537033081055,0.48719167709350586,0.6513340473175049,0.7139372825622559,Traffic:,437,406,393,393
Time:,0.6707205772399902,0.9325540065765381,1.9944031238555908,2.1220951080322266,Traffic:,621,586,562,562
Time:,0.6932175159454346,0.9577009677886963,2.0298261642456055,2.1590330600738525,Traffic:,78,78,74,74
Time:,1.1951324939727783,1.5311689376831055,3.1486411094665527,3.3160572052001953,Traffic:,363,251,230,230
Time:,1.2808153629302979,1.6014738082885742,3.242037296295166,3.4067389965057373,Traffic:,223,223,223,223
Time:,1.3244285583496094,1.6455199718475342,3.2983033657073975,3.4626550674438477,Traffic:,216,216,216,216
Time:,1.363403558731079,1.6907191276550293,3.3875772953033447,3.548266887664795,Traffic:,169,169,169,169
Time:,1.3894076347351074,1.7154872417449951,3.4420764446258545,3.612248659133911,Traffic:,91,91,86,86
Time:,1.4344196319580078,1.7627360820770264,3.5448434352874756,3.7238566875457764,Traffic:,183,183,174,174
Time:,0.0016067028045654297,0.0014777183532714844,0.0014729499816894531,0.0014538764953613281,Traffic:,10,10,10,10
Time:,0.010182619094848633,0.008996725082397461,0.008262872695922852,0.008573055267333984,Traffic:,39,39,39,39
Time:,0.03662252426147461,0.043042659759521484,0.054483890533447266,0.054807186126708984,Traffic:,78,73,66,66
Time:,0.06631851196289062,0.08034467697143555,0.09840202331542969,0.10013818740844727,Traffic:,129,104,104,104
Time:,0.08960080146789551,0.1048593521118164,0.13829994201660156,0.14024996757507324,Traffic:,78,78,78,78
Time:,0.10780668258666992,0.12305426597595215,0.1673719882965088,0.16990995407104492,Traffic:,52,52,52,52
Time:,0.14563870429992676,0.16191315650939941,0.24747514724731445,0.3117380142211914,Traffic:,154,154,153,152
Time:,0.2743086814880371,0.4408402442932129,0.600337028503418,0.6648917198181152,Traffic:,423,396,388,388
Time:,0.608513593673706,0.8515231609344482,1.870485782623291,2.0572726726531982,Traffic:,614,575,531,531
Time:,0.6279606819152832,0.8730230331420898,1.9149768352508545,2.1047897338867188,Traffic:,86,86,83,83
Time:,1.0949735641479492,1.350633144378662,2.8757388591766357,3.0671517848968506,Traffic:,295,212,176,177
Time:,1.183739423751831,1.4382312297821045,2.9745726585388184,3.171266555786133,Traffic:,199,199,199,199
Time:,1.2317583560943604,1.4887142181396484,3.035122871398926,3.2315425872802734,Traffic:,214,214,207,207
Time:,1.27724027633667,1.5401952266693115,3.124250888824463,3.3242695331573486,Traffic:,184,184,184,184
Time:,1.3028333187103271,1.565319299697876,3.164620876312256,3.367917537689209,Traffic:,94,94,91,91
Time:,1.348865270614624,1.6141941547393799,3.2530999183654785,3.456266403198242,Traffic:,185,185,159,159
Time:,0.0015769004821777344,0.001455068588256836,0.0013980865478515625,0.0013039112091064453,Traffic:,9,9,9,9
Time:,0.009598731994628906,0.008536100387573242,0.00875997543334961,0.008464813232421875,Traffic:,29,29,29,29
Time:,0.036461830139160156,0.045008182525634766,0.04910612106323242,0.05011606216430664,Traffic:,63,59,50,50
Time:,0.06658649444580078,0.08233809471130371,0.10634207725524902,0.11155891418457031,Traffic:,117,104,104,104
Time:,0.09678125381469727,0.10701513290405273,0.1526501178741455,0.1584928035736084,Traffic:,109,109,109,109
Time:,0.11513710021972656,0.1245121955871582,0.18395614624023438,0.18909263610839844,Traffic:,81,81,81,81
Time:,0.1520383358001709,0.1675732135772705,0.27118802070617676,0.281510591506958,Traffic:,149,149,141,141
Time:,0.2815554141998291,0.43837499618530273,0.6162631511688232,0.6432726383209229,Traffic:,431,403,403,403
Time:,0.6050703525543213,0.8917858600616455,2.181260347366333,2.164724588394165,Traffic:,680,656,629,629
Time:,0.6242854595184326,0.9120826721191406,2.2131271362304688,2.1988606452941895,Traffic:,64,64,62,62
Time:,1.1042225360870361,1.4048476219177246,3.239147901535034,3.292609453201294,Traffic:,347,238,216,216
Time:,1.1918106079101562,1.48704195022583,3.333432912826538,3.386366605758667,Traffic:,167,167,167,167
Time:,1.2367258071899414,1.5342707633972168,3.3927648067474365,3.4443905353546143,Traffic:,263,263,263,263
Time:,1.2774817943572998,1.5759987831115723,3.457113742828369,3.523235321044922,Traffic:,140,140,140,140
Time:,1.3020696640014648,1.602949857711792,3.515922784805298,3.5896875858306885,Traffic:,115,115,115,115
Time:,1.3454957008361816,1.6477830410003662,3.6098458766937256,3.6908514499664307,Traffic:,184,184,180,180
Time:,0.0014317035675048828,0.0013320446014404297,0.0012698173522949219,0.001277923583984375,Traffic:,15,15,15,15
Time:,0.008475542068481445,0.008633852005004883,0.009593963623046875,0.008563041687011719,Traffic:,38,38,38,38
Time:,0.07013940811157227,0.04918098449707031,0.05062675476074219,0.05242109298706055,Traffic:,57,57,56,56
Time:,0.10708832740783691,0.08652997016906738,0.09398460388183594,0.09851503372192383,Traffic:,126,100,100,100
Time:,0.12983345985412598,0.11107397079467773,0.1373445987701416,0.14089298248291016,Traffic:,87,87,87,87
Time:,0.14889931678771973,0.13028883934020996,0.16353225708007812,0.16927719116210938,Traffic:,68,68,68,68
Time:,0.18620967864990234,0.17068767547607422,0.24486827850341797,0.2514920234680176,Traffic:,138,138,132,132
Time:,0.3156585693359375,0.4371337890625,0.597858190536499,0.602180004119873,Traffic:,420,411,407,407
Time:,0.6589288711547852,0.9355647563934326,2.0677382946014404,2.135404109954834,Traffic:,683,628,599,603
Time:,0.6788039207458496,0.964512825012207,2.1120293140411377,2.182871103286743,Traffic:,66,66,66,66
Time:,1.1544289588928223,1.5074520111083984,3.0836822986602783,3.2406411170959473,Traffic:,374,256,202,208
Time:,1.240143060684204,1.5932750701904297,3.179182529449463,3.341935157775879,Traffic:,198,198,198,198
Time:,1.2851393222808838,1.6394903659820557,3.2394165992736816,3.397737979888916,Traffic:,185,185,185,185
Time:,1.3272209167480469,1.6939811706542969,3.3288567066192627,3.4840569496154785,Traffic:,175,175,162,162
Time:,1.351191759109497,1.7192494869232178,3.385282516479492,3.549747943878174,Traffic:,92,92,91,91
Time:,1.395885705947876,1.7640693187713623,3.4862964153289795,3.6598961353302,Traffic:,192,192,192,192
Time:,0.00164794921875,0.0014469623565673828,0.0014522075653076172,0.0014798641204833984,Traffic:,9,9,9,9
Time:,0.009996652603149414,0.008831024169921875,0.00809335708618164,0.009372949600219727,Traffic:,36,36,36,36
Time:,0.036754608154296875,0.04249691963195801,0.04849743843078613,0.049539804458618164,Traffic:,61,61,57,57
Time:,0.06545758247375488,0.08428382873535156,0.09335660934448242,0.09602904319763184,Traffic:,128,108,103,103
Time:,0.08842849731445312,0.1078951358795166,0.13184762001037598,0.13544702529907227,Traffic:,57,57,57,57
Time:,0.1064453125,0.12522649765014648,0.15529274940490723,0.1605842113494873,Traffic:,50,50,50,50
